32832000,RegQueryValue,hKey=f8\BypassFtpTimeCheck,Return=2
32832000,RegQueryValue,hKey=f8\EnableGopher,Return=2
32832000,RegQueryValue,hKey=f8\ReleaseSocketDuringAuth,Return=2
32833000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\ReleaseSocketDuring401Auth,Return=2
32834000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\ReleaseSocketDuring401Auth,Return=2
32834000,RegQueryValue,hKey=f8\WpadSearchAllDomains,Return=2
32835000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\DisableLegacyPreAuthAsServer,Return=2
32836000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\DisableLegacyPreAuthAsServer,Return=2
32837000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\BypassHTTPNoCacheCheck,Return=2
32838000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\BypassHTTPNoCacheCheck,Return=2
32839000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\BypassSSLNoCacheCheck,Return=2
32839000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\BypassSSLNoCacheCheck,Return=2
32841000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\EnableHttpTrace,Return=2
32841000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\EnableHttpTrace,Return=2
32842000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\NoCheckAutodialOverRide,Return=2
32843000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\NoCheckAutodialOverRide,Return=2
32844000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\DontUseDNSLoadBalancing,Return=2
32844000,RegQueryValue,hKey=f8\DontUseDNSLoadBalancing,Return=2
32844000,RegQueryValue,hKey=f8\NonBlockingClient32,Return=2
32845000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\ShareCredsWithWinHttp,Return=2
32845000,RegQueryValue,hKey=f8\MimeExclusionListForCache,Return=0
32846000,RegQueryValue,hKey=f8\MimeExclusionListForCache,Return=0
32847000,RegQueryValue,hKey=f8\HeaderExclusionListForCache,Return=2
32847000,RegQueryValue,hKey=f8\DnsCacheEnabled,Return=2
32848000,RegQueryValue,hKey=f8\DnsCacheEntries,Return=2
32848000,RegQueryValue,hKey=f8\DnsCacheTimeout,Return=2
32848000,RegQueryValue,hKey=f8\WarnOnPost,Return=0
32848000,RegQueryValue,hKey=f8\WarnAlwaysOnPost,Return=2
32849000,RegQueryValue,hKey=f8\WarnOnZoneCrossing,Return=2
32849000,RegQueryValue,hKey=f8\WarnOnBadCertSending,Return=2
32849000,RegQueryValue,hKey=f8\WarnOnBadCertRecving,Return=2
32849000,RegQueryValue,hKey=f8\WarnOnPostRedirect,Return=2
32850000,RegQueryValue,hKey=f8\AlwaysDrainOnRedirect,Return=2
32850000,RegQueryValue,hKey=f8\WarnOnHTTPSToHTTPRedirect,Return=2
32851000,RegQueryValue,hKey=f8\GlobalUserOffline,Return=0
32853000,RegQueryValue,hKey=f8\EnableAutodial,Return=2
32858000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\UrlEncoding,Return=ea
32859000,RegQueryValue,hKey=f8\TruncateFileName,Return=2
32860000,RegQueryValue,hKey=f8\BadProxyExpiresTime,Return=2
32866000,LoadLibrary,lpFileName=OLEAUT32.dll,Return=77120000
32894000,LoadLibrary,lpFileName=oleaut32.dll,Return=77120000
33132000,LoadLibrary,lpFileName=comctl32.dll,Return=773d0000
33147000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\DisableImprovedZoneCheck,Return=2
33155000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_OBJECT_CACHING\malware.exe,Return=2
33156000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_OBJECT_CACHING\*,Return=2
33156000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION\malware.exe,Return=2
33157000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION\*,Return=2
33157000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_MIME_HANDLING\malware.exe,Return=2
33158000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_MIME_HANDLING\*,Return=2
33158000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_MIME_SNIFFING\malware.exe,Return=2
33159000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_MIME_SNIFFING\*,Return=2
33159000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_WINDOW_RESTRICTIONS\malware.exe,Return=2
33160000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_WINDOW_RESTRICTIONS\*,Return=2
33160000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_WEBOC_POPUPMANAGEMENT\malware.exe,Return=2
33160000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_WEBOC_POPUPMANAGEMENT\*,Return=2
33161000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_BEHAVIORS\malware.exe,Return=2
33161000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_BEHAVIORS\*,Return=0
33162000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_DISABLE_MK_PROTOCOL\malware.exe,Return=2
33162000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_DISABLE_MK_PROTOCOL\*,Return=0
33163000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\malware.exe,Return=2
33163000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\*,Return=2
33164000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\malware.exe,Return=2
33164000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\*,Return=2
33167000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN\malware.exe,Return=2
33167000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN\*,Return=2
33168000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_SAFE_BINDTOOBJECT\malware.exe,Return=2
33169000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Main\FeatureControl\FEATURE_SAFE_BINDTOOBJECT\*,Return=2
32989000,LoadLibrary,lpFileName=urlmon.dll,Return=7e1e0000
33194000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\New,Windows\EnableHooks,Return=2
33198000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{e2e2dd38-d088-4134-82b7-f2ba38496583}\clsid,Return=0
33199000,LoadLibrary,lpFileName=urlmon.dll,Return=7e1e0000
33237000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Ole\MaximumAllowedAllocationSize,Return=2
33240000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\ButtonText,Return=2
33241000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\Exec,Return=0
33244000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\Script,Return=2
33244000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\MenuText,Return=0
33250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\ShellNoRoam\MUICache\LangID,Return=0
33250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\ShellNoRoam\MUICache\@xpsp3res.dll,-20001,Return=0
33251000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\MenuCustomize,Return=2
33251000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{E2E2DD38-D088-4134-82B7-F2BA38496583}\MenuStatusBar,Return=2
33252000,RegCreateKey,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Extensions\CmdMapping,Return=0
33252000,RegQueryValue,hKey=198\{e2e2dd38-d088-4134-82b7-f2ba38496583},Return=0
33253000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11d2-BB9E-00C04F795683}\clsid,Return=0
33256000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\ButtonText,Return=0
33256000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\Exec,Return=0
33257000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\Script,Return=2
33257000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\MenuText,Return=0
33258000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\MenuCustomize,Return=2
33258000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\MenuStatusBar,Return=2
33258000,RegCreateKey,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Extensions\CmdMapping,Return=0
33259000,RegQueryValue,hKey=19c\{FB5F1910-F110-11d2-BB9E-00C04F795683},Return=0
33259000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Extensions\{FB5F1910-F110-11D2-BB9E-00C04F795683}\Default,Visible,Return=0
33278000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoFileMenu,Return=2
33281000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\International\CheckVersion,Return=2
33286000,LoadLibrary,lpFileName=C:\WINDOWS\system32\shdoclc.dll,Return=71800000
33296000,LoadLibrary,lpFileName=COMCTL32.dll,Return=773d0000
33379000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
33382000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
33385000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
33393000,RegQueryValue,hKey=72\CLSID\{3050F406-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32\InprocServer32,Return=2
33399000,RegQueryValue,hKey=72\CLSID\{3050F406-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32,Return=0
33410000,RegQueryValue,hKey=72\CLSID\{3050F406-98B5-11CF-BB82-00AA00BDCE0B}\AppID,Return=2
33418000,RegQueryValue,hKey=72\CLSID\{3050F406-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32\ThreadingModel,Return=0
33620000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\App,Paths\ICWCONN1.EXE\Path,Return=0
33633000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\URL,Compatibility\~/CONNWIZ.HTM\Compatibility,Flags,Return=0
33634000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\URL,Compatibility\~/CWIZINTR.HTM\Compatibility,Flags,Return=0
33637000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Internet,Explorer\Application,Compatibility\malware.exe,Return=2
33651000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\0,Return=0
33652000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\1,Return=0
33652000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\2,Return=0
33652000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\3,Return=0
33652000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\flash,Return=0
33653000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\0,Return=0,type=REG_SZ,data=image/gif
33653000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\1,Return=0,type=REG_SZ,data=image/x-xbitmap
33654000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\2,Return=0,type=REG_SZ,data=image/jpeg
33655000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\3,Return=0,type=REG_SZ,data=image/pjpeg
33655000,RegEnumValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\Accepted,Documents\flash,Return=0,type=REG_SZ,data=application/x-shockwave-flash
33656000,LoadLibrary,lpFileName=URLMON.DLL,Return=7e1e0000
33733000,LoadLibrary,lpFileName=OLEAUT32.dll,Return=77120000
33765000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Ratings\Key,Return=2
33768000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\UrlEncoding,Return=2
33769000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet,Settings\UrlEncoding,Return=ea
33774000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
33785000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
33793000,RegQueryValue,hKey=HKEY_CURRENT_USER\Control,Panel\International\NumShape,Return=0
33804000,CreateFile,hName=C:\WINDOWS\WindowsShell.manifest,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=19c
33832000,LoadLibrary,lpFileName=comctl32.dll,Return=773d0000
33842000,LoadLibrary,lpFileName=OLEAUT32.dll,Return=77120000
33878000,LoadLibrary,lpFileName=urlmon.dll,Return=7e1e0000
33917000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
33924000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\IsTextPlainHonored,Return=2
33944000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ProxyEnable,Return=0
33954000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ProxyEnable,Return=0
33963000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
33965000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
33974000,RegQueryValue,hKey=72\CLSID\{25336920-03F9-11CF-8FD0-00AA00686F13}\InprocServer32\InprocServer32,Return=2
33980000,RegQueryValue,hKey=72\CLSID\{25336920-03F9-11CF-8FD0-00AA00686F13}\InprocServer32,Return=0
33991000,RegQueryValue,hKey=72\CLSID\{25336920-03F9-11CF-8FD0-00AA00686F13}\AppID,Return=2
33999000,RegQueryValue,hKey=72\CLSID\{25336920-03F9-11CF-8FD0-00AA00686F13}\InprocServer32\ThreadingModel,Return=0
34012000,RegQueryValue,hKey=HKEY_CURRENT_USER\Control,Panel\International\NumShape,Return=0
34024000,CreateFile,hName=C:\WINDOWS\WindowsShell.manifest,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=1a4
34065000,LoadLibrary,lpFileName=browseui.dll,Return=75f80000
34126000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoFileMenu,Return=2
34138000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
34145000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
34150000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
34156000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ZoneMap\\ProtocolDefaults\\about,Return=2
34157000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ZoneMap\ProtocolDefaults\\about,Return=2
34157000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ZoneMap\\ProtocolDefaults\\*,Return=2
34157000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Internet,Settings\ZoneMap\ProtocolDefaults\\*,Return=2
34172000,RegQueryValue,hKey=72\CLSID\{25336920-03F9-11CF-8FD0-00AA00686F13}\Progid,Return=0
34178000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\about\CLSID,Return=0
34181000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet,Explorer\AboutURLs\blank,Return=0
34187000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\SOFTWARE\Classes\PROTOCOLS\Handler\res\CLSID,Return=0
34189000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
34193000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\COM3\REGDBVersion,Return=0
34201000,RegQueryValue,hKey=72\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32\InprocServer32,Return=2
34208000,RegQueryValue,hKey=72\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32,Return=0
34219000,RegQueryValue,hKey=72\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B}\AppID,Return=2
34226000,RegQueryValue,hKey=72\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B}\InprocServer32\ThreadingModel,Return=0
34238000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\windows\CurrentVersion\Internet,Settings\UrlEncoding,Return=2
34239000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\windows\CurrentVersion\Internet,Settings\UrlEncoding,Return=ea
34249000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Show_FullURL,Return=2
34249000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\SmartDithering,Return=2
34249000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\RtfConverterFlags,Return=2
34249000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Page_Transitions,Return=2
34250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Use_DlgBox_Colors,Return=0
34250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Anchor,Underline,Return=0
34250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\CSS_Compat,Return=2
34250000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Expand,Alt,Text,Return=2
34251000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Display,Inline,Images,Return=0
34251000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Display,Inline,Videos,Return=2
34251000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Play_Background_Sounds,Return=2
34251000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Play_Animations,Return=2
34251000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Print_Background,Return=2
34252000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Use,Stylesheets,Return=2
34252000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\SmoothScroll,Return=2
34252000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Show,image,placeholders,Return=2
34252000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Disable,Script,Debugger,Return=0
34252000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\DisableScriptDebuggerIE,Return=2
34253000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Move,System,Caret,Return=2
34253000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Force,Offscreen,Composition,Return=2
34253000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Enable,AutoImageResize,Return=2
34253000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Q051873,Return=2
34254000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\UseThemes,Return=2
34254000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\UseHR,Return=2
34254000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Q300829,Return=2
34254000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Disable_Local_Machine_Navigate,Return=2
34254000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Cleanup,HTCs,Return=2
34255000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\Q331869,Return=2
34255000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Main\AlwaysAllowExecCommand,Return=2
34255000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\International\Default_CodePage,Return=2
34255000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\International\AutoDetect,Return=2
34256000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\International\Scripts\Default_IEFontSize,Return=2
34256000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Anchor,Color,Return=0
34257000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Anchor,Color,Visited,Return=0
34257000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Anchor,Color,Hover,Return=2
34257000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Always,Use,My,Colors,Return=2
34257000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Always,Use,My,Font,Size,Return=2
34258000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Always,Use,My,Font,Face,Return=2
34258000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\Use,Anchor,Hover,Color,Return=0
34258000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Internet,Explorer\Settings\MiscFlags,Return=2
